Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
1,340,83.158,-9.094,-65.43,-5.977,0.0,2.657
1,346,-188.866,-12.64,-29.867,50.933,0.035028000000000004,-180.40497200000001
1,349,135.523,-7.232,-168.592,21.062,0.6857496,-18.553250400000014
1,408,-189.798,-9.384,13.392,10.832,0.44690399999999997,-174.51109600000004
1,409,97.922,-14.613,-102.623,-1.711,0.018957599999999998,-21.006042400000005
1,482,-170.717,-13.562,5.396,11.964,0.1101312,-166.80886880000003
1,483,-171.058,-12.579,-42.758,53.413,0.0418896,-172.94011040000004
1,583,94.874,-25.982,-105.248,-98.912,0.001188,-135.26681200000002
2,340,72.921,-9.565,-62.648,-3.451,0.0,-2.7429999999999946
2,346,-190.041,-12.371,-40.59,67.61,0.062243999999999994,-175.329756
2,349,144.811,-8.107,-185.643,38.407,0.723384,-9.808615999999997
2,408,-193.119,-11.654,10.521,15.877,0.5517647999999999,-177.8232352
2,409,96.007,-13.081,-101.455,-2.133,0.0138456,-20.648154399999996
2,482,-178.423,-14.758,-10.005,34.493,0.1127232,-168.5802768
2,483,-168.315,-10.54,-55.369,66.803,0.0324936,-167.38850639999998
2,583,100.687,-19.91,-90.726,-119.191,0.0080496,-129.1319504
3,340,71.009,-7.395,-61.476,-1.3,0.003564,0.8415640000000052
3,346,-194.252,-13.137,-35.222,63.829,0.10124639999999999,-178.6807536
3,349,146.352,-8.316,-198.918,47.65,0.8328744,-12.399125600000007
3,408,-198.838,-9.768,12.246,15.575,0.6318288,-180.1531712
3,409,93.487,-14.516,-100.873,-2.449,0.0201456,-24.330854400000014
3,482,-166.899,-15.783,-13.643,32.375,0.0438048,-163.90619519999998
3,483,-169.672,-12.497,-52.0,65.311,0.0133776,-168.84462239999996
3,583,107.581,-27.088,-90.506,-112.374,0.0116784,-122.3753216
4,340,72.512,-7.98,-64.505,-1.287,0.0,-1.259999999999999
