Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
1,340,68.996,-7.874,-63.003,-2.089,0.0,-3.9700000000000073
1,346,-192.802,-5.538,-37.056,54.108,0.0799344,-181.2080656
1,349,142.275,-6.813,-172.991,21.838,0.8390808,-14.851919199999996
1,408,-203.236,-10.697,2.486,26.646,0.48765600000000003,-184.313344
1,409,93.328,-14.721,-91.236,-4.486,0.0066888,-17.108311200000006
1,482,-176.068,-14.655,9.754,19.493,0.0738432,-161.40215680000003
1,483,-168.769,-13.257,-51.151,58.589,0.0551088,-174.53289120000002
1,583,102.029,-27.856,-94.618,-113.817,0.1024416,-134.1595584
2,340,79.796,-6.879,-67.188,-1.744,0.0009576000000000001,3.9859575999999994
2,346,-198.102,-11.835,-27.836,57.591,0.0740808,-180.10791920000003
2,349,138.069,-7.318,-163.553,18.63,0.8594063999999999,-13.312593600000023
2,408,-199.314,-9.948,-9.706,33.264,0.326376,-185.37762399999997
2,409,103.701,-15.617,-94.417,-5.644,0.014335200000000001,-11.962664800000013
2,482,-163.58,-12.209,-8.892,28.401,0.09164879999999999,-156.1883512
2,483,-174.936,-12.295,-48.085,62.147,0.07056,-173.09844
2,583,114.84,-30.46,-85.992,-121.326,0.13170959999999998,-122.80629040000001
3,340,77.802,-8.045,-71.438,-0.813,0.0,-2.493999999999997
3,346,-194.656,-13.106,-17.602,49.256,0.07626240000000001,-176.0317376
3,349,140.241,-7.736,-163.157,23.141,0.7349616,-6.7760383999999885
3,408,-197.764,-8.589,-7.477,32.47,0.3741408,-180.98585920000002
3,409,95.85,-13.993,-94.949,-5.292,0.0095544,-18.3744456
3,482,-164.575,-13.866,6.919,20.73,0.069948,-150.72205199999996
3,483,-169.669,-11.721,-51.58,56.28,0.052883999999999994,-176.63711600000002
3,583,101.477,-29.699,-82.467,-110.584,0.1349784,-121.1380216
4,340,82.91,-7.639,-75.764,-0.058,0.0009576000000000001,-0.550042399999995
4,346,-193.935,-12.438,-33.267,55.94,0.1159416,-183.58405839999998
4,349,139.11,-7.987,-169.731,22.63,1.0156104,-14.962389599999977
4,408,-191.693,-11.739,2.789,24.707,0.33496560000000003,-175.60103440000003
4,409,97.644,-14.163,-94.123,-5.879,0.0085752,-16.512424799999994
4,482,-177.496,-13.667,8.911,17.941,0.161244,-164.149756
4,483,-173.958,-9.209,-55.683,64.054,0.0971568,-174.6988432
4,583,114.848,-29.807,-88.205,-119.725,0.2593944,-122.62960559999999
5,340,76.122,-8.201,-68.202,-1.945,0.0,-2.226000000000006
5,346,-189.154,-10.759,-30.607,51.871,0.08035919999999999,-178.5686408
5,349,137.11,-6.826,-197.208,47.258,0.8734679999999999,-18.792531999999976
5,408,-195.793,-12.333,5.721,22.015,0.20998799999999998,-180.18001199999998
5,409,92.695,-15.922,-93.811,-5.006,0.0057312000000000005,-22.03826880000001
