Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
1,340,72.29,-8.106,-63.63,-3.779,0.0202104,-3.204789599999991
1,346,-185.443,-9.005,-43.076,60.708,0.10261440000000001,-176.7133856
1,349,140.204,-6.94,-162.093,14.92,1.1093112,-12.799688799999979
1,408,-194.283,-11.517,25.349,5.819,0.4661064,-174.1658936
1,409,100.815,-15.46,-100.05,-2.808,0.019353600000000002,-17.48364640000001
1,482,-175.7,-12.933,-28.185,48.991,0.08615519999999999,-167.7408448
1,483,-179.62,-8.739,-31.25,47.431,0.0809352,-172.0970648
1,583,91.181,-20.077,-98.392,-114.034,0.0765072,-141.2454928
2,340,70.6,-6.104,-65.695,-3.062,0.034452,-4.2265479999999975
2,346,-186.833,-10.811,-32.163,55.236,0.140472,-174.43052800000004
2,349,145.325,-6.906,-169.61,20.983,1.108692,-9.09930800000003
2,408,-196.801,-11.028,19.123,16.211,0.49202640000000003,-172.00297360000002
2,409,97.062,-13.894,-105.299,-1.043,0.0247608,-23.149239200000014
2,482,-171.776,-15.675,-11.696,36.48,0.1391688,-162.52783120000004
2,483,-164.197,-7.482,-50.466,54.597,0.12904559999999998,-167.4189544
2,583,91.866,-22.698,-81.767,-127.163,0.125604,-139.636396
3,340,76.321,-6.508,-67.678,-1.103,0.0287064,1.060706400000005
3,346,-189.179,-11.655,-29.569,53.075,0.14478480000000002,-177.18321519999998
3,349,138.53,-6.956,-165.478,15.461,1.0870199999999999,-17.35598
3,408,-192.778,-11.695,18.112,17.181,0.5084208,-168.67157919999997
3,409,92.17,-12.823,-107.242,-1.824,0.0223848,-29.696615199999997
3,482,-179.852,-13.067,-15.333,40.804,0.16482239999999998,-167.28317760000002
3,483,-176.162,-8.962,-46.271,59.981,0.0564768,-171.35752319999997
3,583,98.399,-22.282,-74.977,-133.415,0.1467936,-132.12820639999998
4,340,74.14,-4.412,-68.424,-2.258,0.014270399999999999,-0.9397296000000122
4,346,-198.383,-12.604,-29.148,54.987,0.20204640000000001,-184.94595360000002
4,349,135.751,-5.584,-185.273,34.545,0.9796824000000001,-19.58131759999999
4,408,-199.95,-10.115,15.956,11.807,0.6188256,-181.6831744
4,409,94.952,-15.57,-99.722,-2.491,0.012009599999999999,-22.81899039999999
4,482,-178.395,-12.318,-6.932,25.409,0.23426639999999999,-172.00173360000002
4,483,-176.177,-5.508,-47.046,54.185,0.07342560000000001,-174.47257439999998
4,583,102.457,-22.685,-98.525,-111.276,0.129708,-129.899292
5,340,71.472,-6.468,-61.369,-2.955,0.021168,0.7011679999999908
5,346,-195.883,-11.953,-33.184,56.291,0.12021839999999999,-184.60878160000001
5,349,141.774,-5.025,-178.03,31.207,0.9798336,-9.094166400000006
