Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
1,340,72.331,-7.689,-66.004,-0.261,0.0,-1.623000000000009
1,346,-186.445,-12.725,-41.744,65.264,0.11613599999999999,-175.53386399999997
1,349,141.779,-6.117,-183.614,33.811,0.929844,-13.211155999999999
1,408,-192.619,-11.023,12.637,22.572,0.7239096,-167.70909039999998
1,409,95.042,-15.818,-99.787,-1.587,0.0338544,-22.116145600000003
1,482,-172.47,-14.775,-4.301,29.207,0.17562239999999998,-162.1633776
1,483,-175.815,-10.898,-56.642,66.048,0.053604,-177.25339599999998
1,583,91.655,-27.948,-62.66,-131.092,0.11238479999999999,-129.93261520000001
2,340,72.459,-8.594,-62.147,-2.125,0.0,-0.4069999999999965
2,346,-192.527,-9.556,-46.909,62.878,0.0910728,-186.02292719999997
2,349,139.988,-7.002,-186.498,36.518,0.7596216,-16.2343784
2,408,-200.655,-5.7,0.961,23.504,0.7374816,-181.1525184
2,409,93.991,-12.749,-102.126,-0.262,0.033299999999999996,-21.1127
2,482,-173.553,-14.214,-4.219,31.996,0.2010456,-159.7889544
2,483,-169.934,-9.21,-55.177,65.253,0.058932000000000005,-169.00906799999998
2,583,96.884,-23.415,-85.155,-119.687,0.0593352,-131.3136648
3,340,73.85,-8.971,-68.534,0.624,0.0,-3.0310000000000152
3,346,-187.107,-10.646,-33.906,55.514,0.128376,-176.01662399999998
3,349,147.171,-8.623,-180.44,32.366,0.9266544,-8.599345599999996
3,408,-193.385,-7.756,-4.95,23.931,0.7238664,-181.43613359999998
3,409,92.799,-12.547,-104.757,-0.401,0.033249600000000004,-24.872750399999994
3,482,-170.881,-12.819,-3.994,27.063,0.0661824,-160.5648176
3,483,-167.044,-11.224,-48.945,65.112,0.05813999999999999,-162.04286
3,583,95.665,-25.647,-81.91,-121.633,0.0814824,-133.44351759999998
4,340,73.172,-9.461,-62.746,-1.449,0.001908,-0.48209200000000374
4,346,-195.888,-11.373,-33.978,58.533,0.14660639999999997,-182.55939360000002
4,349,143.031,-8.709,-165.807,17.135,1.0099728,-13.340027199999984
4,408,-194.531,-10.591,4.119,21.689,0.7420968,-178.5719032
4,409,93.126,-15.388,-100.378,-1.844,0.047368799999999996,-24.4366312
4,482,-173.463,-13.19,-7.761,29.596,0.210744,-164.60725599999998
4,483,-170.158,-8.831,-56.359,68.497,0.0267624,-166.8242376
4,583,107.102,-28.17,-79.97,-127.662,0.063288,-128.636712
5,340,76.223,-6.815,-68.777,-1.004,0.0,-0.3729999999999998
5,346,-187.728,-11.096,-34.724,55.072,0.142308,-178.33369199999999
5,349,135.757,-5.951,-158.422,12.497,1.139616,-14.979383999999985
5,408,-195.774,-10.461,2.183,19.128,0.7461720000000001,-184.17782800000003
5,409,98.9,-12.89,-106.328,-0.349,0.0493992,-20.617600799999998
5,482,-167.952,-14.375,4.938,16.086,0.1457928,-161.1572072
5,483,-173.944,-6.917,-52.492,59.722,0.0447552,-173.58624479999997
5,583,104.298,-26.892,-87.915,-117.775,0.0469584,-128.2370416
6,340,72.633,-8.477,-56.966,-1.233,0.0,5.95699999999999
6,346,-192.978,-10.381,-37.031,57.506,0.2282904,-182.65570960000002
6,349,136.723,-6.547,-176.307,24.137,1.0680192000000002,-20.92598079999997
6,408,-202.128,-11.055,6.921,24.16,0.7592112,-181.3427888
6,409,94.167,-14.137,-104.409,-1.079,0.0177912,-25.440208800000004
6,482,-165.678,-13.855,-18.819,36.402,0.11213279999999999,-161.83786719999998
6,483,-158.794,-9.839,-60.093,65.234,0.031536,-163.46046400000003
6,583,97.77,-28.576,-81.046,-126.523,0.0431712,-138.3318288
7,340,72.335,-6.84,-66.162,-0.657,0.0009576000000000001,-1.3230424000000158
7,346,-193.694,-10.831,-35.636,62.836,0.11309759999999999,-177.21190239999999
7,349,142.184,-5.715,-171.649,21.07,0.8556335999999999,-13.254366400000007
7,408,-197.402,-8.605,4.327,24.721,0.7715592,-176.18744079999996
7,409,96.964,-13.221,-103.851,-0.422,0.040032,-20.489968000000005
7,482,-170.034,-15.199,-9.525,28.274,0.0754992,-166.4085008
7,483,-159.504,-7.857,-57.657,64.731,0.0321768,-160.25482319999998
7,583,102.077,-26.177,-79.127,-130.439,0.1386936,-133.5273064
8,340,71.026,-7.724,-67.562,-0.143,0.0,-4.403000000000005
8,346,-186.548,-11.837,-33.563,55.862,0.1051848,-175.9808152
8,349,140.809,-6.839,-155.894,8.342,0.8552664,-12.726733600000006
8,408,-198.526,-8.735,-1.042,28.654,0.7699104,-178.87908960000004
8,409,98.655,-14.761,-104.364,0.204,0.0197712,-20.246228799999997
8,482,-175.052,-14.189,-4.586,29.282,0.1689048,-164.37609519999998
8,483,-177.44,-10.44,-44.93,58.861,0.021664799999999998,-173.92733520000002
8,583,101.024,-28.833,-85.018,-123.2,0.0412488,-135.98575119999998
9,340,72.968,-7.137,-69.342,-0.588,0.0,-4.098999999999996
9,346,-189.49,-12.852,-39.902,61.211,0.1109088,-180.9220912
9,349,133.994,-4.761,-169.013,21.733,0.9610127999999999,-17.0859872
9,408,-191.796,-9.447,4.002,16.236,0.7017912000000001,-180.3032088
9,409,98.66,-14.496,-102.568,-0.299,0.0403848,-18.662615199999998
9,482,-167.621,-15.032,-9.14,30.196,0.082188,-161.514812
9,483,-171.402,-10.489,-48.924,60.918,0.0248472,-169.87215279999998
9,583,96.469,-22.54,-94.141,-109.369,0.015012,-129.565988
10,340,79.277,-9.105,-62.603,-3.59,0.0057312000000000005,3.9847311999999957
10,346,-192.901,-12.865,-40.722,62.726,0.10920959999999999,-183.65279040000001
10,349,142.283,-7.085,-171.74,23.772,0.921852,-11.848148000000032
10,408,-200.764,-8.096,4.552,24.391,0.7204392000000001,-179.19656080000004
10,409,102.638,-14.49,-103.765,-0.972,0.038635199999999995,-16.55036479999999
10,482,-178.546,-14.605,-7.721,33.432,0.1291752,-167.3108248
10,483,-179.048,-11.676,-49.528,64.317,0.0453168,-175.8896832
10,583,104.972,-28.766,-82.605,-121.362,0.029195999999999996,-127.73180400000001
11,340,69.088,-8.227,-63.218,-0.575,0.0,-2.9320000000000137
11,346,-190.205,-11.889,-46.59,68.995,0.11831039999999998,-179.5706896
11,349,148.234,-8.249,-174.401,25.111,0.9963936,-8.308606399999997
11,408,-197.959,-10.196,17.959,16.372,0.7184664000000001,-173.1055336
11,409,96.921,-12.662,-101.119,-2.216,0.0445176,-19.0314824
11,482,-179.811,-15.289,-2.652,34.956,0.0457128,-162.7502872
11,483,-172.54,-10.947,-54.636,65.45,0.0265968,-172.6464032
11,583,102.965,-23.967,-81.498,-120.531,0.0357552,-122.99524480000001
12,340,78.236,-8.66,-69.743,-0.412,0.0,-0.5789999999999873
12,346,-189.176,-10.999,-37.41,55.301,0.163548,-182.120452
12,349,139.458,-6.99,-182.227,29.003,0.7731504,-19.982849600000016
12,408,-194.994,-11.203,30.749,3.37,0.9027575999999999,-171.1752424
12,409,95.584,-12.672,-102.588,-1.348,0.0654984,-20.958501599999988
12,482,-169.423,-14.942,-10.917,31.822,0.22158719999999998,-163.23841280000002
12,483,-167.788,-7.901,-57.924,61.701,0.049536,-171.86246400000005
12,583,104.222,-28.026,-70.26,-129.003,0.1028808,-122.9641192
13,340,74.726,-7.772,-62.502,-3.588,0.0,0.863999999999991
13,346,-187.329,-12.958,-35.907,61.198,0.12473999999999999,-174.87126
13,349,139.645,-6.259,-169.106,20.125,0.8682696,-14.72673039999997
13,408,-193.68,-8.237,9.428,19.585,0.7016471999999999,-172.2023528
13,409,96.329,-12.796,-102.246,-1.047,0.0211248,-19.73887520000001
13,482,-167.146,-13.356,-15.084,31.657,0.1122912,-163.8167088
13,483,-161.175,-12.593,-52.75,63.219,0.05829839999999999,-163.2407016
13,583,103.051,-27.828,-82.726,-122.242,0.044316,-129.700684
14,340,77.303,-7.847,-69.254,-1.404,0.0,-1.2020000000000017
14,346,-183.317,-11.171,-27.414,46.532,0.2083896,-175.1616104
14,349,141.408,-6.658,-155.273,6.813,1.0099152,-12.700084799999997
14,408,-189.988,-11.202,12.488,18.923,0.7338024,-169.0451976
14,409,92.047,-12.217,-106.808,-1.259,0.041551199999999996,-28.19544880000001
14,482,-171.307,-15.682,4.878,19.445,0.11602799999999999,-162.549972
14,483,-181.253,-11.7,-37.233,53.191,0.0511272,-176.94387279999998
14,583,101.082,-29.041,-94.502,-103.421,0.0448992,-125.8371008
15,340,74.165,-6.958,-71.373,-0.881,0.0,-5.046999999999997
15,346,-184.573,-12.86,-21.177,43.898,0.1759104,-174.5360896
15,349,144.206,-8.392,-162.273,15.038,0.6756696,-10.745330400000004
15,408,-195.668,-8.57,2.869,21.185,0.6835536,-179.5004464
15,409,99.665,-14.771,-99.904,-1.408,0.0462456,-16.371754399999993
15,482,-171.117,-14.522,0.079,20.802,0.15154559999999997,-164.6064544
15,483,-174.652,-10.515,-36.077,49.798,0.0332928,-171.41270719999997
15,583,97.4,-27.193,-97.171,-102.519,0.0737064,-129.4092936
16,340,72.265,-7.229,-65.089,-1.555,0.0,-1.6079999999999972
16,346,-187.811,-12.643,-30.307,56.065,0.1383048,-174.5576952
16,349,140.835,-3.731,-183.422,31.052,0.859572,-14.406427999999984
16,408,-187.531,-11.286,6.094,15.864,0.7321247999999999,-176.1268752
16,409,97.92,-14.388,-102.61,-2.414,0.0209808,-21.471019200000004
16,482,-177.095,-14.725,4.22,24.19,0.1711008,-163.2388992
16,483,-175.838,-12.66,-35.502,54.712,0.037908,-169.25009200000002
16,583,103.285,-31.081,-92.361,-106.736,0.05991839999999999,-126.83308160000001
17,340,74.281,-8.445,-69.326,-1.037,0.0,-4.526999999999981
17,346,-185.997,-10.647,-37.116,58.979,0.110844,-174.67015600000002
17,349,136.304,-7.386,-177.878,27.047,0.9062279999999999,-21.00677199999998
17,408,-194.478,-10.107,13.572,14.947,0.7554672,-175.3105328
17,409,101.435,-14.912,-102.62,-1.271,0.019519199999999997,-17.348480800000008
17,482,-178.536,-12.875,9.033,19.998,0.1112472,-162.26875280000002
17,483,-174.915,-9.207,-39.911,55.385,0.0365688,-168.6114312
17,583,92.306,-26.002,-98.593,-107.485,0.08144639999999999,-139.6925536
18,340,73.208,-6.465,-66.415,-2.065,0.0,-1.7370000000000112
18,346,-196.397,-12.513,-28.123,51.7,0.12227039999999999,-185.21072959999998
18,349,144.083,-6.794,-162.565,14.158,0.8519688,-10.266031200000011
18,408,-187.593,-7.729,6.247,17.256,0.8030664000000001,-171.01593359999998
18,409,88.993,-12.271,-103.271,-0.582,0.0450504,-27.085949600000006
18,482,-170.566,-13.373,4.401,25.177,0.10985759999999999,-154.2511424
18,483,-176.293,-11.725,-41.367,56.57,0.0418896,-172.7731104
18,583,96.92,-28.129,-90.346,-107.643,0.051696,-129.14630400000001
19,340,77.164,-9.709,-65.936,-1.46,0.0,0.05899999999999128
19,346,-194.656,-11.334,-30.253,54.006,0.1395864,-182.09741359999998
19,349,140.752,-8.615,-164.093,21.125,0.7334136,-10.097586399999988
19,408,-204.181,-8.069,24.903,5.159,0.6397847999999999,-181.54821520000002
19,409,102.874,-12.783,-105.287,-1.792,0.04842,-16.939580000000014
19,482,-172.271,-14.026,-7.722,25.681,0.1593936,-168.1786064
19,483,-176.292,-11.565,-39.055,51.392,0.0438048,-175.4761952
19,583,101.638,-23.402,-114.812,-90.033,0.0580824,-126.55091759999999
20,340,71.395,-7.401,-66.227,0.107,0.0,-2.126000000000004
