Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
1,340,76.256,-8.858,-56.164,-3.803,0.0066888,7.437688799999995
1,346,-195.137,-12.195,-33.917,53.42,0.1118304,-187.7171696
1,349,138.373,-7.064,-146.801,1.229,0.9962784000000001,-13.266721599999991
1,408,-200.056,-11.359,63.782,-22.401,0.6451704,-169.38882960000004
1,409,91.919,-13.435,-93.053,-5.52,0.24206399999999997,-19.846936000000003
1,482,-167.98,-13.076,-3.404,20.676,0.040931999999999996,-163.743068
1,483,-170.132,-7.859,-54.132,53.802,0.0485784,-178.27242160000003
1,583,60.54,-19.144,-54.011,-65.806,0.23268239999999998,-78.18831759999999
2,340,72.061,-8.784,-62.948,-2.824,0.0009576000000000001,-2.494042399999992
2,346,-194.928,-10.005,-35.267,53.886,0.1010952,-186.2129048
2,349,141.861,-8.776,-152.994,8.197,0.7886880000000001,-10.92331200000002
2,408,-195.589,-11.004,66.542,-28.373,0.6216552,-167.8023448
2,409,98.076,-12.488,-92.47,-6.387,0.26392319999999997,-13.005076800000005
2,482,-167.626,-14.478,3.955,20.948,0.15966719999999998,-157.0413328
2,483,-175.431,-9.739,-39.294,51.631,0.0329976,-172.8000024
2,583,64.933,-22.297,-51.754,-65.016,0.1954512,-73.93854879999999
3,340,74.674,-8.762,-56.159,-4.405,0.0028656000000000003,5.350865600000007
3,346,-184.054,-11.744,-32.1,58.135,0.1759248,-169.58707520000002
3,349,141.494,-7.851,-169.065,21.457,1.0903968,-12.874603199999996
3,408,-194.1,-10.435,69.218,-30.804,0.7021728,-165.4188272
3,409,95.15,-13.874,-94.852,-5.844,0.3054672,-19.114532799999996
3,482,-173.808,-13.932,-2.506,29.673,0.160632,-160.412368
3,483,-172.64,-9.941,-58.67,59.328,0.0505728,-181.87242719999998
3,583,60.173,-21.366,-41.959,-68.191,0.24626160000000002,-71.0967384
4,340,72.471,-8.754,-60.891,-2.938,0.0,-0.11199999999999255
4,346,-194.736,-12.095,-26.349,49.716,0.1180224,-183.34597759999997
4,349,144.11,-3.582,-187.763,33.88,0.9581616,-12.396838399999982
4,408,-198.102,-8.527,61.271,-24.715,0.7461215999999999,-169.3268784
4,409,97.804,-13.912,-94.963,-4.521,0.23081759999999998,-15.361182399999999
4,482,-171.759,-13.575,-5.253,22.451,0.2209248,-167.9150752
4,483,-176.408,-12.06,-44.233,52.348,0.05472,-180.29828
4,583,59.963,-24.799,-47.702,-60.21,0.1505232,-72.5974768
5,340,70.108,-8.279,-56.154,-4.63,0.0,1.0450000000000044
5,346,-189.249,-12.046,-35.579,53.687,0.147564,-183.03943600000002
5,349,136.19,-7.648,-173.039,31.006,0.7785648,-12.712435199999986
5,408,-201.472,-9.363,67.029,-26.459,0.57312,-169.69188000000003
5,409,99.412,-11.957,-93.773,-5.393,0.2637792,-11.447220799999984
5,482,-171.1,-13.756,-4.318,24.734,0.1371384,-164.3028616
5,483,-181.994,-9.999,-45.1,57.0,0.0657792,-180.02722079999998
5,583,67.111,-23.778,-53.456,-65.49,0.271404,-75.341596
6,340,78.673,-10.158,-63.369,-2.974,0.0,2.1720000000000006
6,346,-197.433,-12.424,-27.588,54.243,0.1498896,-183.0521104
6,349,142.133,-5.914,-178.248,31.316,0.9188999999999999,-9.794099999999968
6,408,-195.054,-9.787,58.07,-19.956,0.7422768,-165.9847232
6,409,91.169,-11.769,-91.429,-4.906,0.2294928,-16.70550720000001
6,482,-171.336,-13.68,5.38,17.807,0.2747232,-161.55427680000003
6,483,-168.589,-11.415,-46.602,57.071,0.020066399999999998,-169.5149336
6,583,67.89,-23.69,-41.244,-68.993,0.20267280000000001,-65.83432719999999
7,340,72.165,-8.806,-56.088,-4.314,0.0009576000000000001,2.957957600000008
7,346,-194.71,-12.67,-27.767,53.843,0.079236,-181.22476399999996
7,349,147.587,-5.923,-184.076,32.427,0.9577583999999999,-9.027241600000007
7,408,-197.423,-10.493,71.559,-35.041,0.6824808,-170.7155192
7,409,95.696,-13.731,-95.234,-5.357,0.1532736,-18.472726399999992
7,482,-173.589,-13.402,6.139,16.995,0.1701648,-163.68683519999996
7,483,-177.926,-12.616,-40.565,54.768,0.019115999999999998,-176.31988399999997
7,583,66.35,-23.241,-56.769,-64.015,0.11530800000000001,-77.55969200000001
8,340,80.345,-8.37,-72.293,-3.652,0.0,-3.970000000000012
8,346,-190.461,-12.815,-20.092,50.674,0.08434799999999999,-172.60965199999998
8,349,147.592,-7.802,-187.11,35.623,0.8709408,-10.826059199999996
8,408,-202.933,-10.084,72.821,-31.932,0.6644880000000001,-171.46351199999998
8,409,97.296,-12.985,-93.105,-5.604,0.21530159999999998,-14.182698399999996
8,482,-172.872,-13.71,0.84,20.417,0.135972,-165.189028
8,483,-173.195,-9.94,-38.268,49.333,0.0124272,-172.0575728
8,583,80.96,-21.399,-61.677,-62.706,0.17904959999999998,-64.6429504
9,340,72.655,-8.714,-62.002,-2.995,0.0009576000000000001,-1.0550424
9,346,-195.967,-12.073,-29.235,54.168,0.09220319999999999,-183.01479680000003
9,349,141.999,-8.032,-171.659,28.109,0.7742736,-8.808726400000005
9,408,-195.553,-9.399,51.191,-13.859,0.716868,-166.903132
9,409,96.758,-15.293,-91.356,-4.806,0.1214856,-14.575514399999992
9,482,-168.911,-13.431,-8.272,26.16,0.17567999999999998,-164.27832
9,483,-173.949,-7.85,-56.009,58.657,0.0361584,-179.1148416
9,583,71.114,-21.752,-56.385,-65.829,0.1449288,-72.70707119999997
10,340,71.11,-8.728,-57.404,-4.724,0.0,0.25399999999999423
10,346,-193.014,-10.367,-31.987,53.852,0.0727776,-181.4432224
10,349,140.535,-6.179,-182.219,29.925,0.9942768,-16.943723199999997
10,408,-195.438,-9.272,72.334,-39.322,0.5197463999999999,-171.17825359999998
10,409,94.999,-13.865,-92.92,-7.683,0.0902304,-19.378769600000002
