Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
1,340,73.462,-8.856,-58.994,-3.539,0.0,2.073000000000009
1,346,-187.699,-12.611,-37.286,62.588,0.155412,-174.852588
1,349,139.378,-6.532,-175.688,24.954,0.9733248,-16.914675200000012
1,408,-203.264,-10.386,9.806,21.629,0.9087767999999999,-181.3062232
1,409,94.646,-15.657,-92.962,-3.827,0.0242928,-17.775707199999996
1,482,-174.631,-15.08,-13.712,38.453,0.0842112,-164.8857888
1,483,-168.556,-10.428,-62.559,69.213,0.0308232,-172.29917680000003
1,583,96.312,-26.845,-72.909,-127.853,0.1273752,-131.16762480000003
2,340,80.977,-6.821,-68.538,-1.346,0.0,4.272000000000009
2,346,-194.047,-10.529,-32.602,58.936,0.1493208,-178.0926792
2,349,139.99,-6.549,-162.091,13.677,1.0611359999999999,-13.911864000000007
2,408,-198.23,-10.95,24.723,8.824,0.5489928,-175.08400719999997
2,409,94.077,-15.19,-94.181,-4.081,0.016322399999999997,-19.358677599999996
2,482,-181.322,-14.981,1.893,27.637,0.050652,-166.72234799999998
2,483,-169.781,-7.55,-51.639,62.587,0.027237599999999997,-166.35576240000003
2,583,103.589,-24.362,-96.759,-118.044,0.064584,-135.511416
3,340,71.461,-8.073,-60.806,-2.883,0.0208656,-0.2801343999999993
3,346,-190.264,-12.623,-24.608,56.959,0.15091919999999998,-170.3850808
3,349,142.64,-7.152,-161.091,12.169,0.9495,-12.484500000000008
3,408,-196.477,-9.337,22.957,3.322,0.9509112,-178.5840888
3,409,91.323,-13.502,-94.215,-4.588,0.0128232,-20.969176800000007
3,482,-167.316,-14.025,-12.359,29.863,0.14219279999999998,-163.6948072
3,483,-169.018,-11.035,-43.794,58.709,0.0503352,-165.08766479999997
3,583,105.325,-28.808,-94.644,-108.907,0.1256976,-126.90830240000001
4,340,70.142,-7.412,-68.727,-0.666,0.0,-6.663000000000007
4,346,-187.938,-12.609,-42.72,62.834,0.1598688,-180.2731312
4,349,143.55,-6.909,-168.831,22.028,0.8870904,-9.27490959999997
4,408,-192.518,-8.37,10.996,14.15,1.0636416,-174.67835839999998
4,409,94.005,-15.271,-92.514,-6.094,0.0129024,-19.8610976
4,482,-167.365,-13.607,-9.523,32.67,0.051444,-157.77355599999999
4,483,-176.679,-10.866,-49.526,63.398,0.0574272,-173.61557280000002
4,583,100.778,-29.038,-70.533,-126.35,0.12397680000000001,-125.01902319999999
5,340,76.861,-7.564,-70.356,0.654,0.0,-0.4049999999999975
5,346,-189.35,-11.317,-33.8,58.849,0.17628480000000002,-175.4417152
5,349,137.217,-7.672,-160.107,14.862,0.9029952,-14.797004799999984
5,408,-193.477,-7.244,6.925,15.502,0.6270336,-177.66696639999998
5,409,90.518,-14.774,-92.858,-4.583,0.005436,-21.691564000000003
5,482,-177.75,-15.478,-8.207,35.388,0.148608,-165.898392
5,483,-169.133,-11.117,-50.354,63.78,0.0629136,-166.76108639999998
5,583,104.124,-22.941,-88.523,-122.815,0.2091528,-129.9458472
6,340,70.965,-8.551,-66.098,-1.007,0.0,-4.690999999999997
6,346,-192.585,-9.787,-33.86,58.74,0.168012,-177.323988
6,349,137.43,-8.232,-174.104,25.8,1.0275984,-18.078401600000007
6,408,-196.142,-10.421,22.712,7.162,0.6271776,-176.06182239999998
6,409,92.838,-13.836,-92.122,-5.882,0.007891200000000001,-18.994108800000003
6,482,-173.99,-14.285,-16.858,41.826,0.1460592,-163.16094080000002
6,483,-167.329,-11.083,-54.762,62.927,0.053359199999999996,-170.19364080000003
6,583,100.408,-27.471,-95.542,-111.534,0.1347336,-134.0042664
7,340,74.074,-7.093,-71.172,-0.662,0.0,-4.853000000000002
7,346,-192.525,-11.639,-32.374,61.908,0.18097919999999998,-174.4490208
7,349,139.334,-5.92,-167.435,19.719,0.858456,-13.443543999999985
7,408,-188.573,-8.297,9.397,14.784,0.650736,-172.03826400000003
7,409,92.925,-13.706,-92.967,-3.649,0.005183999999999999,-17.391816000000006
7,482,-166.536,-14.042,-12.929,29.484,0.1228032,-163.9001968
7,483,-182.36,-11.245,-36.569,59.693,0.0638712,-170.41712880000006
7,583,98.686,-28.618,-84.543,-122.765,0.0792648,-137.1607352
8,340,72.885,-9.632,-65.556,-1.437,0.0,-3.7399999999999904
8,346,-193.814,-11.505,-45.536,65.619,0.1316592,-185.1043408
8,349,139.766,-5.248,-172.52,20.858,0.8687303999999999,-16.27526960000001
8,408,-190.166,-8.726,17.38,7.824,0.7644096,-172.9235904
8,409,99.874,-16.022,-92.899,-5.088,0.0047808,-14.130219199999997
8,482,-170.481,-14.111,-8.456,27.678,0.0996192,-165.27038079999997
8,483,-175.116,-10.595,-48.008,63.25,0.0256464,-170.44335360000002
8,583,99.984,-23.585,-104.046,-106.635,0.1750464,-134.1069536
9,340,73.012,-7.883,-64.913,-1.798,0.0,-1.5819999999999919
9,346,-191.108,-11.918,-28.44,53.979,0.16787519999999997,-177.31912480000003
9,349,139.148,-6.488,-155.532,6.277,0.9744984,-15.620501600000013
9,408,-190.304,-10.208,17.786,10.066,0.560016,-172.099984
9,409,91.615,-14.945,-93.934,-4.833,0.0099576,-22.08704240000001
9,482,-163.078,-15.145,-2.185,24.272,0.091584,-156.044416
9,483,-169.06,-13.777,-52.298,61.97,0.0656208,-173.0993792
9,583,110.566,-27.919,-100.768,-105.875,0.10857599999999999,-123.887424
10,340,76.225,-7.269,-70.509,-1.873,0.0,-3.4260000000000117
10,346,-190.594,-11.423,-28.894,48.252,0.303732,-182.355268
10,349,142.864,-5.475,-179.608,30.589,0.8868168,-10.743183199999995
10,408,-195.606,-9.814,20.216,3.583,0.49734719999999993,-181.12365279999997
10,409,94.6,-15.951,-92.146,-5.296,0.0095544,-18.7834456
10,482,-181.931,-15.419,-1.881,30.042,0.23387759999999996,-168.95512240000002
10,483,-174.819,-7.973,-27.304,48.102,0.04978079999999999,-161.9442192
10,583,103.389,-28.229,-110.91,-98.933,0.15728399999999998,-134.525716
11,340,73.799,-8.312,-69.491,-1.047,0.0,-5.05099999999999
11,346,-192.438,-10.182,-22.321,45.767,0.18988560000000002,-178.98411439999998
11,349,140.077,-6.753,-150.518,3.507,0.8989992,-12.788000799999988
11,408,-197.6,-10.977,16.022,16.881,0.4845456,-175.18945440000002
11,409,92.8,-15.642,-93.412,-4.182,0.0095544,-20.426445600000008
11,482,-176.722,-14.978,10.419,15.809,0.10972799999999999,-165.36227200000002
11,483,-176.954,-7.667,-41.546,53.856,0.05813999999999999,-172.25286
11,583,101.417,-22.036,-101.796,-108.346,0.1866744,-130.57432560000004
12,340,75.386,-10.444,-70.077,0.047,0.0,-5.088000000000005
12,346,-185.666,-13.135,-29.589,53.887,0.0951552,-174.4078448
12,349,141.351,-6.435,-160.069,13.914,0.9234215999999998,-10.315578399999993
12,408,-195.789,-10.86,23.03,12.726,0.4824864,-170.4105136
12,409,101.058,-14.742,-96.788,-3.253,0.059184,-13.665815999999994
12,482,-174.218,-14.386,-1.296,29.567,0.09818640000000001,-160.23481359999997
12,483,-173.075,-11.403,-24.12,53.49,0.028756800000000002,-155.07924319999998
12,583,106.089,-29.886,-105.196,-101.651,0.102168,-130.541832
13,340,76.24,-8.146,-68.642,-1.125,0.0009576000000000001,-1.6720424000000018
13,346,-188.811,-10.879,-32.47,51.616,0.1498968,-180.3941032
13,349,136.353,-6.5,-162.96,16.078,0.8238312,-16.2051688
13,408,-196.466,-12.982,18.093,8.806,0.4914504,-182.05754960000002
13,409,103.428,-15.452,-94.705,-5.302,0.0275544,-12.0034456
13,482,-166.785,-14.755,4.427,14.682,0.1404288,-162.29057120000002
13,483,-169.014,-8.016,-43.562,53.132,0.0640656,-167.3959344
13,583,103.384,-24.463,-113.945,-96.368,0.11188079999999999,-131.2801192
14,340,72.7,-8.855,-66.738,-1.205,0.0,-4.098000000000001
14,346,-194.097,-11.422,-34.047,57.169,0.2406672,-182.1563328
14,349,144.457,-7.482,-175.463,27.917,1.0934928,-9.477507199999998
14,408,-196.841,-11.964,11.676,23.276,0.4675896,-173.3854104
14,409,93.334,-15.889,-93.814,-4.792,0.0759384,-21.08506159999999
14,482,-170.609,-14.293,-6.562,25.973,0.2579256,-165.23307440000005
14,483,-178.77,-7.551,-53.513,63.927,0.0667368,-175.8402632
14,583,107.183,-27.286,-89.583,-118.996,0.16513919999999999,-128.5168608
15,340,71.911,-6.47,-69.079,0.08,0.0009576000000000001,-3.557042399999991
15,346,-193.237,-10.378,-46.648,66.057,0.22434479999999998,-183.9816552
15,349,146.419,-6.176,-166.862,17.465,0.9362447999999999,-8.21775519999997
