Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
1,340,88.828,-9.099,-74.284,-1.212,0.0076464,4.240646399999993
1,346,-183.183,-12.713,-30.03,50.617,0.059176799999999995,-175.2498232
1,349,136.773,-6.704,-172.581,27.534,0.709956,-14.268044000000002
1,408,-194.79,-11.973,30.044,2.188,0.3136392,-174.2173608
1,409,98.087,-14.806,-92.849,-4.106,0.0113184,-13.662681599999997
1,482,-175.172,-12.572,-16.457,40.876,0.0966744,-163.22832559999998
1,483,-173.976,-9.21,-46.372,59.413,0.0294768,-170.11552319999998
1,583,91.419,-21.329,-100.467,-107.171,0.2227176,-137.3252824
2,340,90.872,-8.551,-74.095,-2.913,0.0,5.312999999999999
2,346,-187.352,-12.987,-32.044,56.871,0.1005696,-175.41143039999997
2,349,142.772,-7.259,-175.162,29.563,0.678708,-9.40729200000003
2,408,-195.887,-10.05,17.492,13.954,0.3956904,-174.0953096
2,409,96.971,-14.764,-94.073,-4.901,0.007624799999999999,-16.759375199999987
2,482,-166.296,-13.454,-11.085,34.452,0.109476,-156.273524
2,483,-177.905,-10.014,-43.874,59.77,0.0399816,-171.9830184
2,583,96.661,-18.289,-86.305,-119.86,0.1977336,-127.5952664
3,340,88.118,-8.374,-72.543,-2.527,0.0057312000000000005,4.679731199999993
3,346,-194.624,-12.373,-27.945,53.963,0.0346248,-180.9443752
3,349,138.771,-7.987,-161.182,19.032,0.6581591999999999,-10.707840799999996
3,408,-202.678,-9.697,10.255,25.23,0.3795264,-176.5104736
3,409,97.711,-14.006,-90.409,-4.05,0.0152928,-10.73870720000001
3,482,-167.228,-13.626,-13.549,35.737,0.2505024,-158.41549760000004
3,483,-170.127,-8.291,-52.985,62.846,0.0575856,-168.4994144
3,583,89.374,-17.205,-69.944,-139.518,0.2859192,-137.0070808
4,340,85.699,-9.446,-70.801,-2.744,0.016884,2.724883999999998
