Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
1,340,89.629,-9.168,-76.411,-2.762,0.029728799999999996,1.3177288000000114
1,346,-188.723,-12.288,-30.817,58.067,0.052466399999999996,-173.70853360000004
1,349,142.234,-6.511,-169.115,23.173,0.8899776,-9.329022399999998
1,408,-192.861,-8.728,13.841,14.596,0.42295679999999997,-172.72904319999998
1,409,96.721,-14.331,-100.98,-3.266,0.1525032,-21.7034968
1,482,-174.146,-15.528,-3.285,30.809,0.12628799999999998,-162.023712
1,483,-170.7,-10.984,-38.804,56.551,0.061394399999999995,-163.8756056
1,583,94.182,-11.656,-109.316,-109.521,0.2877192,-136.0232808
2,340,90.997,-8.708,-74.272,-2.192,0.0166464,5.841646399999996
2,346,-190.996,-11.846,-18.834,40.433,0.07680959999999999,-181.16619040000003
2,349,138.479,-7.47,-172.364,27.196,0.8902007999999999,-13.268799199999988
2,408,-195.38,-7.882,19.719,12.538,0.4479696,-170.5570304
2,409,91.101,-12.543,-102.05,-1.639,0.2205288,-24.910471200000003
2,482,-176.312,-13.903,7.454,24.715,0.0667368,-157.9792632
2,483,-177.333,-11.597,-29.311,47.072,0.0744696,-171.09453040000002
2,583,85.83,-14.621,-113.19,-103.105,0.39765599999999995,-144.688344
3,340,86.049,-8.786,-69.982,-2.919,0.017603999999999998,4.379604000000006
3,346,-189.51,-11.912,-26.644,50.347,0.11578319999999999,-177.60321679999998
3,349,139.8,-6.248,-199.838,50.244,0.9502559999999999,-15.091743999999974
3,408,-193.446,-10.443,10.461,15.279,0.48165840000000004,-177.66734160000001
3,409,95.594,-12.883,-104.733,-1.648,0.1469736,-23.523026400000006
3,482,-168.543,-14.757,-0.25,24.751,0.0359064,-158.76309360000002
3,483,-167.739,-10.322,-42.06,53.776,0.0141768,-166.3308232
3,583,89.069,-13.778,-97.859,-113.154,0.2640168,-135.45798319999997
4,340,90.643,-9.35,-71.677,-3.843,0.0160848,5.7890847999999995
4,346,-193.254,-10.809,-27.506,52.425,0.1418688,-179.0021312
4,349,146.148,-7.129,-173.0,24.651,0.9890568,-8.340943199999995
4,408,-195.148,-13.048,10.87,22.7,0.4152672,-174.21073280000002
4,409,92.202,-12.09,-101.49,-2.852,0.2017512,-24.0282488
4,482,-167.932,-14.153,3.447,22.265,0.06243119999999999,-156.3105688
4,483,-178.277,-12.676,-37.706,55.997,0.0653112,-172.59668879999998
4,583,81.379,-12.554,-105.653,-113.217,0.3960576,-149.6489424
5,340,88.817,-9.355,-76.342,-0.348,0.0124272,2.7844271999999903
5,346,-187.122,-10.673,-32.537,51.618,0.0799344,-178.6340656
5,349,140.902,-8.377,-165.886,21.048,0.9168192,-11.396180800000021
5,408,-189.512,-10.86,7.8,22.446,0.4658544,-169.6601456
5,409,97.283,-12.312,-100.732,-3.455,0.2047824,-19.011217599999995
5,482,-172.76,-14.358,1.596,25.072,0.1741464,-160.27585359999998
5,483,-178.445,-10.161,-44.766,58.589,0.0470736,-174.73592639999998
5,583,83.741,-11.17,-94.766,-113.524,0.290916,-135.42808399999998
6,340,79.868,-8.117,-68.506,-3.543,0.0095544,-0.2884456000000098
6,346,-191.624,-14.322,-22.132,50.877,0.0496944,-177.1513056
6,349,140.737,-8.893,-177.172,30.316,0.8857152,-14.126284800000004
6,408,-196.889,-10.774,6.956,21.432,0.43966799999999995,-178.83533200000002
6,409,92.795,-14.455,-101.106,-3.131,0.1858968,-25.711103199999993
6,482,-180.616,-13.784,4.686,30.579,0.09854639999999999,-159.0364536
6,483,-170.491,-11.573,-47.454,59.348,0.032723999999999996,-170.137276
6,583,86.132,-14.673,-89.716,-119.681,0.24733439999999998,-137.6906656
7,340,95.9,-8.654,-80.473,-0.717,0.0076464,6.06364640000001
7,346,-191.176,-12.05,-29.08,52.118,0.012009599999999999,-180.1759904
7,349,139.059,-5.081,-180.548,31.869,0.7093728,-13.991627199999993
7,408,-195.133,-11.467,7.723,23.935,0.4655952,-174.4764048
7,409,91.587,-11.719,-102.397,-1.946,0.2532816,-24.221718399999997
7,482,-173.32,-14.103,-0.012,28.826,0.14043599999999998,-158.46856400000001
7,483,-165.489,-10.223,-50.066,59.212,0.0565632,-166.50943680000003
7,583,88.765,-10.184,-81.602,-128.918,0.23569199999999998,-131.70330800000002
8,340,82.323,-8.433,-65.82,-6.503,0.0136152,1.5806151999999931
8,346,-187.51,-15.171,-25.465,51.884,0.07174799999999999,-176.190252
8,349,138.473,-8.268,-173.999,28.074,0.6701184,-15.049881599999981
8,408,-198.246,-9.738,9.066,18.818,0.520632,-179.579368
8,409,92.52,-9.794,-100.968,-3.78,0.2178,-21.804200000000005
8,482,-174.226,-12.998,-9.227,34.021,0.1648512,-162.26514880000002
8,483,-177.159,-11.237,-37.654,57.348,0.0694584,-168.6325416
8,583,81.911,-13.534,-90.246,-120.797,0.2854872,-142.3805128
9,340,87.354,-8.984,-74.81,-2.53,0.001908,1.0319080000000025
9,346,-195.346,-12.184,-17.393,46.714,0.0523368,-178.1566632
9,349,136.337,-8.571,-166.715,23.198,0.7175016000000001,-15.033498400000012
9,408,-186.585,-8.808,12.781,8.687,0.5422104,-173.3827896
9,409,100.125,-13.418,-101.526,-2.802,0.200484,-17.420516000000003
9,482,-170.03,-13.159,11.226,13.339,0.0434808,-158.5805192
9,483,-167.721,-8.739,-40.348,51.151,0.0692928,-165.58770719999998
9,583,79.2,-15.522,-97.459,-106.874,0.20519279999999998,-140.4498072
10,340,89.466,-9.187,-72.402,-2.93,0.0141768,4.961176799999996
10,346,-189.74,-12.15,-38.408,60.344,0.0392544,-179.9147456
10,349,145.219,-7.88,-164.627,16.191,0.783,-10.314000000000012
10,408,-193.117,-9.796,-1.991,26.555,0.5038128000000001,-177.8451872
10,409,105.426,-11.405,-102.333,-2.667,0.1624464,-10.816553599999997
10,482,-174.004,-13.568,1.236,24.755,0.0562248,-161.52477520000002
10,483,-175.075,-10.676,-48.168,66.256,0.0457128,-167.6172872
10,583,90.031,-12.932,-74.009,-130.575,0.35832959999999997,-127.12667039999998
11,340,72.26,-6.851,-68.677,-1.061,0.017856,-4.3111440000000005
11,346,-191.372,-9.967,-26.967,48.987,0.0766296,-179.24237040000006
11,349,144.96,-7.019,-163.797,16.342,0.8456328,-8.668367199999995
11,408,-195.221,-9.961,10.479,22.414,0.5289912,-171.76000880000004
11,409,97.499,-13.77,-99.656,-3.925,0.0729792,-19.77902080000001
11,482,-164.497,-14.699,6.495,25.434,0.0382104,-147.22878960000003
11,483,-175.982,-12.601,-29.707,50.114,0.0361584,-168.13984159999998
11,583,82.693,-12.174,-105.172,-104.203,0.2560608,-138.5999392
12,340,77.255,-6.766,-70.263,-0.825,0.0083232,-0.5906768000000151
12,346,-195.201,-12.21,-34.017,58.955,0.0884736,-182.38452640000003
12,349,139.168,-6.729,-170.481,21.424,0.8118072000000001,-15.806192800000002
12,408,-192.723,-11.882,11.289,21.184,0.48250079999999995,-171.64949920000004
12,409,96.085,-14.98,-95.947,-4.392,0.0712584,-19.16274160000001
12,482,-170.671,-14.529,-12.613,33.02,0.075456,-164.71754399999998
12,483,-172.93,-13.601,-38.6,55.389,0.0342432,-169.7077568
12,583,79.204,-16.618,-81.385,-121.714,0.2686176,-140.2443824
13,340,81.208,-6.516,-73.83,-0.591,0.017496,0.2884959999999948
13,346,-191.72,-11.074,-35.588,55.98,0.10165679999999999,-182.30034320000001
13,349,138.963,-6.805,-183.462,34.95,0.8287128,-15.5252872
13,408,-196.998,-11.221,17.974,14.749,0.48888000000000004,-175.00712000000001
13,409,94.69,-13.349,-101.469,-3.101,0.0405576,-23.1884424
13,482,-169.223,-15.533,-12.724,32.474,0.1466496,-164.8593504
13,483,-165.42,-14.538,-44.303,59.119,0.0264384,-165.1155616
13,583,73.092,-13.706,-85.31,-120.563,0.1763424,-146.3106576
14,340,75.088,-6.561,-69.376,-1.168,0.0109584,-2.0060416000000183
14,346,-186.265,-14.083,-28.118,52.905,0.169056,-175.39194399999997
14,349,145.915,-6.403,-165.403,16.12,1.1002248,-8.67077519999999
14,408,-195.008,-10.254,15.736,14.566,0.45648,-174.50352
14,409,96.026,-13.706,-102.4,-2.377,0.0627552,-22.39424480000001
14,482,-176.988,-15.618,-7.734,36.287,0.0504936,-164.0025064
14,483,-175.024,-10.155,-45.52,59.455,0.04014,-171.20386000000002
14,583,83.678,-18.041,-78.083,-123.712,0.1440432,-136.01395680000002
15,340,75.201,-2.291,-73.03,-1.636,0.0,-1.7560000000000044
15,346,-184.001,-13.136,-29.678,56.732,0.0910728,-169.9919272
15,349,139.075,-7.753,-164.559,16.266,0.9328248,-16.038175199999998
15,408,-189.636,-8.543,11.723,15.375,0.47501999999999994,-170.60598
15,409,97.818,-13.77,-101.569,-4.074,0.0312912,-21.5637088
15,482,-173.344,-15.099,-11.131,31.585,0.047088,-167.94191199999997
15,483,-176.633,-11.135,-40.767,54.226,0.049046400000000004,-174.2599536
15,583,87.253,-15.709,-88.079,-119.052,0.134568,-135.452432
16,340,79.334,-7.968,-71.628,-1.957,0.001908,-2.2170920000000005
16,346,-190.702,-12.5,-37.719,64.853,0.11728799999999999,-175.95071199999998
16,349,145.468,-7.941,-166.706,19.665,0.9640152,-8.549984800000002
16,408,-190.984,-10.876,14.424,14.83,0.4508856,-172.1551144
16,409,98.615,-13.474,-102.996,-4.039,0.06821999999999999,-21.825780000000005
16,482,-173.961,-13.215,-9.281,30.234,0.0410904,-166.1819096
16,483,-179.057,-10.667,-47.501,60.669,0.0313776,-176.52462239999997
16,583,75.702,-14.825,-71.805,-129.395,0.1783224,-140.14467760000002
17,340,77.849,-8.628,-67.219,-3.354,0.001908,-1.3500919999999905
17,346,-192.428,-12.267,-27.224,49.205,0.1820664,-182.5319336
17,349,138.685,-7.511,-157.693,14.085,1.037556,-11.396444000000004
17,408,-193.702,-11.452,17.331,16.297,0.4218552,-171.1041448
17,409,96.535,-13.5,-101.427,-2.72,0.0543168,-21.05768320000001
17,482,-165.457,-13.084,-12.33,26.046,0.1337544,-164.69124560000003
17,483,-176.136,-10.866,-38.345,54.065,0.06641999999999999,-171.21558000000002
17,583,96.861,-13.58,-100.196,-104.791,0.09377279999999999,-121.61222719999999
18,340,74.862,-7.309,-66.753,-0.957,0.002376,-0.15462400000000281
18,346,-190.556,-9.225,-37.946,59.47,0.18690479999999998,-178.0700952
18,349,146.11,-6.759,-188.137,36.244,0.8603784,-11.681621600000001
18,408,-196.949,-10.618,19.042,11.958,0.49992479999999995,-176.0670752
18,409,96.408,-13.034,-106.006,-1.945,0.0631224,-24.513877600000004
18,482,-169.702,-14.877,1.999,18.779,0.068652,-163.73234800000003
18,483,-172.437,-4.929,-56.633,64.92,0.0604584,-169.01854160000002
18,583,92.943,-12.743,-96.022,-116.005,0.07776000000000001,-131.74924
19,340,76.89,-7.426,-69.924,-0.994,0.001908,-1.452092000000008
19,346,-187.894,-11.603,-37.786,58.336,0.097092,-178.849908
19,349,139.784,-7.321,-171.977,23.775,0.8169335999999999,-14.922066400000011
19,408,-199.268,-9.063,16.754,15.95,0.41724,-175.20976000000002
19,409,95.953,-11.146,-99.414,-3.71,0.1389744,-18.1780256
19,482,-178.908,-11.38,6.038,19.478,0.0992664,-164.67273359999996
19,483,-173.523,-11.556,-43.682,56.533,0.0926424,-172.13535760000002
19,583,90.608,-14.896,-93.677,-113.571,0.1310688,-131.4049312
20,340,77.348,-7.591,-70.903,-1.076,0.0038232,-2.218176800000001
20,346,-194.263,-11.862,-41.562,62.771,0.1159416,-184.80005839999998
20,349,141.308,-6.613,-189.902,40.146,0.9102888,-14.150711199999993
20,408,-195.636,-9.842,11.327,18.985,0.3571848,-174.8088152
20,409,102.941,-12.799,-103.747,-3.849,0.12419999999999999,-17.329800000000006
20,482,-160.652,-13.656,-4.005,29.282,0.0590904,-148.97190959999998
20,483,-176.048,-11.198,-51.806,65.545,0.0801144,-173.4268856
20,583,82.641,-13.056,-84.247,-124.52,0.17285040000000002,-139.0091496
21,340,78.83,-7.132,-68.754,-2.115,0.015479999999999999,0.8444799999999882
21,346,-188.494,-9.595,-39.181,55.368,0.042926399999999997,-181.8590736
21,349,140.133,-7.544,-164.368,14.755,0.8200727999999999,-16.203927199999995
21,408,-193.802,-11.15,19.887,13.599,0.49524480000000004,-170.9707552
21,409,95.221,-13.101,-102.618,-2.386,0.127368,-22.75663199999999
21,482,-177.085,-12.317,11.951,16.697,0.0319392,-160.7220608
21,483,-177.515,-11.981,-39.606,52.415,0.0801144,-176.60688559999997
21,583,73.34,-14.49,-94.83,-110.719,0.1480752,-146.5509248
22,340,75.334,-9.193,-66.453,-1.933,0.001188,-2.2438119999999975
22,346,-192.762,-11.403,-42.746,63.831,0.0665424,-183.01345759999998
22,349,137.348,-8.034,-170.043,23.889,0.8075519999999999,-16.032447999999984
22,408,-199.235,-7.243,5.602,22.24,0.32950799999999997,-178.306492
22,409,90.872,-13.015,-102.963,-2.264,0.08204399999999999,-27.287955999999994
22,482,-165.885,-11.936,-7.92,26.588,0.1539,-158.9991
