Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
1,340,83.566,-9.517,-64.366,-5.74,0.0,3.9430000000000067
1,346,-195.373,-12.023,-33.812,57.159,0.0483984,-184.00060159999998
1,349,140.183,-6.072,-175.851,27.852,0.73998,-13.14802000000001
1,408,-200.961,-7.742,10.831,21.693,0.5702687999999999,-175.6087312
1,409,92.252,-13.467,-103.179,-2.664,0.0275544,-27.030445600000007
1,482,-168.35,-14.376,-9.299,30.609,0.0267624,-161.3892376
1,483,-173.356,-12.523,-44.111,59.358,0.0680976,-170.5639024
1,583,89.601,-11.979,-89.044,-125.675,0.0703872,-137.02661279999998
2,340,71.73,-8.529,-63.021,-3.874,0.0,-3.6939999999999933
2,346,-191.555,-11.926,-31.332,57.495,0.0899064,-177.2280936
2,349,143.61,-7.33,-165.333,18.028,0.9350784000000001,-10.089921599999998
2,408,-198.623,-9.451,11.722,19.595,0.5371344,-176.21986559999996
2,409,94.691,-15.125,-102.106,-1.056,0.0438048,-23.552195199999993
2,482,-169.208,-14.198,-12.974,32.794,0.1358856,-163.45011440000002
2,483,-175.512,-9.651,-48.479,61.866,0.0489888,-171.72701120000002
2,583,89.075,-9.759,-102.409,-117.626,0.040802399999999996,-140.6781976
3,340,75.066,-7.969,-63.743,-1.892,0.0,1.4620000000000064
3,346,-192.679,-12.622,-25.724,52.796,0.122112,-178.106888
3,349,135.709,-7.153,-167.262,17.481,1.0000727999999999,-20.22492719999999
3,408,-198.825,-7.892,5.988,19.748,0.5687424,-180.4122576
3,409,94.601,-13.039,-101.719,-1.445,0.10576799999999999,-21.496231999999996
3,482,-173.423,-15.291,-12.956,35.299,0.12352319999999999,-166.2474768
3,483,-168.228,-9.171,-53.526,62.629,0.0361584,-168.25984160000002
3,583,87.878,-12.42,-94.922,-117.96,0.0242928,-137.39970719999997
4,340,72.958,-9.305,-60.108,-3.281,0.0,0.26400000000000157
4,346,-193.334,-12.688,-29.958,56.141,0.07939439999999999,-179.7596056
4,349,143.118,-6.907,-159.681,15.126,1.0065312,-7.337468800000028
4,408,-200.891,-11.725,16.065,16.285,0.5263055999999999,-179.7396944
4,409,96.226,-12.744,-103.145,-0.983,0.102024,-20.543975999999997
4,482,-173.278,-11.451,-6.889,25.493,0.0971568,-166.0278432
4,483,-174.239,-9.842,-55.376,63.059,0.018,-176.38000000000002
4,583,90.617,-16.759,-93.593,-114.496,0.008258399999999999,-134.2227416
5,340,75.361,-8.707,-60.871,-2.879,0.0,2.903999999999994
5,346,-199.099,-13.884,-27.281,58.853,0.0818712,-181.3291288
5,349,138.681,-6.737,-168.182,22.273,0.7791696,-13.185830399999972
5,408,-189.032,-10.467,7.99,16.039,0.5000184,-174.96998160000004
5,409,95.587,-13.436,-104.248,-2.142,0.043639199999999996,-24.195360799999992
5,482,-173.339,-14.285,-9.836,34.579,0.1916352,-162.6893648
5,483,-171.493,-9.51,-49.36,64.335,0.0529056,-165.97509440000002
