Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
1,340,70.971,-7.116,-70.793,0.018,0.0,-6.920000000000003
1,346,-192.726,-13.301,-30.399,55.432,0.08711999999999999,-180.90687999999997
1,349,142.094,-8.233,-174.894,27.559,0.7093872,-12.764612800000014
1,408,-199.686,-9.895,13.414,16.668,0.5291496,-178.9698504
1,409,90.688,-12.669,-94.45,-5.232,0.026200799999999996,-21.636799199999995
1,482,-169.837,-14.724,8.82,21.796,0.1932336,-153.75176639999998
1,483,-172.048,-11.042,-48.216,56.443,0.05240159999999999,-174.8105984
1,583,108.228,-24.578,-106.974,-109.502,0.139068,-132.686932
2,340,77.489,-9.631,-71.043,-1.126,0.0,-4.311000000000002
2,346,-187.11,-11.908,-34.955,55.566,0.0953496,-178.31165040000002
2,349,138.957,-8.487,-166.695,20.352,0.6247368,-15.248263199999993
2,408,-197.602,-9.144,12.217,16.665,0.5520528,-177.3119472
2,409,100.049,-14.007,-93.01,-4.678,0.0168912,-11.629108800000004
2,482,-172.029,-13.885,3.623,18.301,0.2242512,-163.7657488
2,483,-157.235,-10.496,-53.443,58.981,0.0638712,-162.12912880000005
2,583,106.775,-29.963,-105.02,-107.17,0.1505952,-135.2274048
3,340,70.435,-8.33,-72.143,0.586,0.0,-9.451999999999996
3,346,-191.233,-12.368,-36.423,57.745,0.069156,-182.209844
3,349,136.079,-6.581,-173.915,29.435,0.7185528,-14.263447199999975
3,408,-204.386,-10.79,11.546,21.024,0.5860512,-182.0199488
3,409,94.959,-15.371,-94.369,-4.949,0.0047808,-19.72521919999999
3,482,-166.784,-13.914,-6.261,28.163,0.2233944,-158.57260559999997
3,483,-178.901,-8.837,-47.619,60.981,0.0412128,-174.3347872
3,583,119.27,-30.029,-98.026,-113.947,0.2150064,-122.5169936
4,340,78.267,-8.955,-71.529,-0.304,0.0045216,-2.5164783999999987
4,346,-195.106,-14.614,-27.443,55.088,0.044913600000000005,-182.03008640000002
4,349,135.425,-7.636,-171.544,28.382,0.5865048,-14.786495199999994
4,408,-196.386,-11.728,22.591,7.039,0.432,-178.05200000000002
4,409,94.191,-15.117,-94.073,-4.581,0.0290448,-19.550955199999994
4,482,-176.751,-13.535,-3.178,21.108,0.2710728,-172.08492719999998
4,483,-181.622,-10.157,-39.63,55.097,0.1061928,-176.2058072
4,583,117.736,-25.855,-110.246,-101.379,0.1804392,-119.5635608
5,340,76.265,-8.636,-71.228,0.249,0.0,-3.3499999999999894
5,346,-193.944,-13.765,-24.191,50.515,0.0527184,-181.3322816
5,349,137.837,-8.613,-173.138,24.933,0.5843735999999999,-18.396626400000017
5,408,-195.6,-10.396,12.644,18.215,0.5109767999999999,-174.62602319999996
5,409,90.273,-11.903,-94.108,-4.979,0.0205776,-20.696422400000014
5,482,-175.736,-13.864,-8.695,31.405,0.2513736,-166.6386264
5,483,-173.388,-10.076,-46.63,58.218,0.120348,-171.75565199999997
5,583,112.536,-28.619,-105.44,-110.05,0.14622480000000002,-131.42677519999998
6,340,71.709,-6.594,-70.771,-0.693,0.0,-6.348999999999991
6,346,-187.051,-10.373,-39.208,56.498,0.0717696,-180.06223039999998
6,349,135.574,-7.446,-180.698,31.643,0.6789672,-20.248032799999994
6,408,-197.798,-8.424,9.761,19.907,0.5054759999999999,-176.04852400000001
6,409,92.266,-14.391,-91.747,-5.182,0.012340799999999999,-19.0416592
6,482,-172.099,-15.061,-1.575,22.687,0.1891512,-165.85884879999998
6,483,-172.647,-10.679,-50.068,59.608,0.08393759999999999,-173.7020624
6,583,113.363,-29.534,-91.989,-121.164,0.16402319999999998,-129.1599768
7,340,72.94,-6.96,-70.859,-1.739,0.0,-6.617999999999991
7,346,-191.549,-13.355,-27.009,48.565,0.043639199999999996,-183.3043608
